# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2
# Site latitude (positive means North);30.575
# Site longitude (positive means East);78.465
# Site altitude (m);2166
# Date beginning;2010-01-01
# Date end;2020-08-31
# Time reference (hour);UT
# Summarization (period of integration);Day (d)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization

# Columns:
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband)

# MERRA-2 meteorological data
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2015-03-10;24:00;281.92;50.97;804.43;0.45;293.58;0.000008;0.032106;0.015044;6558.5570
2015-03-11;24:00;283.78;47.54;804.72;0.79;263.40;0.000011;0.008250;0.010550;5901.3440
2015-03-12;24:00;283.94;47.47;804.31;0.44;228.34;0.000023;0.029179;0.009394;4917.8950
2015-03-13;24:00;283.32;52.45;802.67;0.47;195.43;0.050002;0.389340;0.009134;3757.5790
2015-03-14;24:00;282.53;68.24;803.32;0.39;132.69;1.002339;1.781027;0.016724;3471.5820
2015-03-15;24:00;280.81;83.51;802.52;1.71;137.13;5.052422;2.772383;0.018757;2751.8150
2015-03-16;24:00;281.12;75.37;803.44;0.98;163.13;4.255568;1.956646;0.017006;4412.4820
2015-03-17;24:00;281.74;68.21;801.25;0.94;243.10;0.684431;0.249654;0.012898;5835.8510
2015-03-18;24:00;281.68;65.55;799.48;1.69;269.92;0.585575;0.605745;0.010065;5195.4410
2015-03-19;24:00;284.19;59.68;801.99;1.10;253.91;0.048313;0.011250;0.009086;6673.5300
2015-03-20;24:00;284.99;57.09;803.25;0.99;250.30;0.241622;0.263655;0.006694;6777.7520
2015-03-21;24:00;285.73;58.19;803.41;1.29;276.15;0.287136;0.044183;0.005869;6841.0960
2015-03-22;24:00;287.07;56.15;801.34;1.27;265.86;0.165162;0.040027;0.005396;6984.4380
2015-03-23;24:00;288.04;57.21;800.60;1.04;270.05;0.165724;0.000000;0.004727;7016.1990
2015-03-24;24:00;288.49;60.41;802.44;0.96;241.77;0.181956;0.109676;0.004122;6876.6700
2015-03-25;24:00;288.37;61.18;803.98;0.96;274.29;1.682402;0.042526;0.003754;5866.4100
2015-03-26;24:00;288.76;50.65;804.73;1.19;263.79;0.025737;0.258147;0.007592;5785.3760
2015-03-27;24:00;288.97;49.78;803.30;1.40;264.86;0.356149;0.043219;0.002987;6939.3400
2015-03-28;24:00;289.26;50.82;801.78;0.90;240.47;0.113757;0.136495;0.003582;7142.0600
2015-03-29;24:00;285.17;62.22;801.31;1.69;120.68;25.218821;10.733101;0.011193;3388.0620
2015-03-30;24:00;282.28;76.11;800.52;0.30;89.67;4.501862;0.740707;0.016838;3075.2740
2015-03-31;24:00;284.94;63.68;800.54;1.31;266.26;0.633787;0.274980;0.010987;6499.7770
2015-04-01;24:00;284.34;76.68;799.60;0.62;289.39;5.523127;4.555174;0.011505;3268.5450
2015-04-02;24:00;286.48;62.12;797.39;0.70;300.62;1.134187;2.469402;0.012061;4777.9840
2015-04-03;24:00;282.23;82.25;796.13;2.04;115.65;16.028302;7.020918;0.018663;3256.9160
2015-04-04;24:00;283.46;78.75;794.75;1.19;165.37;7.420240;1.421770;0.015747;5295.7550
2015-04-05;24:00;283.56;69.79;797.38;1.03;257.18;3.255282;1.215933;0.013588;5264.9470
2015-04-06;24:00;285.36;60.95;798.42;1.20;222.65;1.426636;1.034986;0.011759;7069.0670
2015-04-07;24:00;284.26;65.02;800.30;1.71;184.34;2.933305;4.972745;0.011858;6326.3140
2015-04-08;24:00;284.37;62.04;800.82;0.96;246.78;1.841853;0.888296;0.010692;6625.3170
2015-04-09;24:00;286.38;57.59;799.88;1.48;265.30;0.202264;0.092172;0.008126;7441.8830
2015-04-10;24:00;287.84;52.30;799.69;1.59;250.85;1.014738;1.050189;0.004993;7579.3830
2015-04-11;24:00;287.16;49.70;801.71;1.02;244.52;1.024006;1.064388;0.004315;6209.1890
2015-04-12;24:00;286.49;60.25;804.44;0.89;143.29;6.063790;4.981392;0.008481;5370.0100
2015-04-13;24:00;285.90;70.25;804.13;1.02;201.46;4.657314;0.435430;0.004466;4972.0100
2015-04-14;24:00;287.31;73.84;803.56;1.62;201.79;16.180618;5.235754;0.006941;6272.4580
2015-04-15;24:00;285.61;83.59;804.33;0.93;168.84;27.578956;12.948584;0.009471;2273.5100
2015-04-16;24:00;286.03;77.77;803.31;1.52;266.38;4.712518;0.208185;0.005680;4608.0730
2015-04-17;24:00;288.15;52.84;797.48;2.89;290.73;0.004847;0.008592;0.002302;7922.1560
2015-04-18;24:00;290.04;43.47;796.45;2.58;298.84;0.000002;0.001071;0.001210;8114.4070
2015-04-19;24:00;291.32;44.94;800.17;0.90;262.26;0.715741;0.942798;0.004558;7253.9170
2015-04-20;24:00;291.39;51.73;802.15;1.13;204.51;1.814611;2.176115;0.001591;6817.8030
2015-04-21;24:00;290.29;50.00;798.76;1.75;266.25;0.475527;0.716904;0.000577;7202.5620
2015-04-22;24:00;290.36;43.38;797.34;1.88;252.43;1.955050;1.466380;0.000180;7383.3760
2015-04-23;24:00;290.12;42.88;799.20;1.11;250.18;3.731182;3.201809;0.000106;7023.3090
2015-04-24;24:00;290.97;38.12;800.12;1.24;228.84;1.579820;1.949187;0.000169;7006.4470
2015-04-25;24:00;290.22;44.70;800.83;1.43;238.54;2.747645;1.862036;0.000381;7465.4660
2015-04-26;24:00;288.79;64.70;801.38;2.16;239.70;3.329737;0.084823;0.000027;6106.4590
2015-04-27;24:00;289.91;61.28;801.18;1.66;250.06;2.110379;0.429238;0.000055;6915.0930
2015-04-28;24:00;289.97;53.12;799.13;2.69;266.84;2.981429;0.808665;0.000103;6636.6910
2015-04-29;24:00;289.87;45.64;799.31;2.06;260.59;1.711908;1.024906;0.000029;7637.6480
2015-04-30;24:00;291.33;44.20;800.18;1.77;235.20;0.928779;1.702891;0.001770;7725.3000
2015-05-01;24:00;290.13;48.17;799.82;2.15;246.23;1.119114;1.002872;0.001949;7893.2330
2015-05-02;24:00;289.18;40.43;799.46;2.24;258.54;0.718902;1.013284;0.000586;7656.2370
2015-05-03;24:00;289.48;35.68;800.68;1.84;271.44;0.441826;0.549767;0.000182;8174.4550
2015-05-04;24:00;291.32;35.12;800.96;1.49;265.50;0.552788;0.065012;0.000026;8061.7560
2015-05-05;24:00;292.46;38.35;799.47;2.03;257.82;0.579339;0.503145;0.000007;8044.3640
2015-05-06;24:00;292.89;39.93;798.51;2.13;280.85;1.552692;0.546021;0.000002;7274.8610
2015-05-07;24:00;294.25;39.05;799.90;2.13;261.89;2.699163;1.334957;0.000001;7799.9390
2015-05-08;24:00;295.14;36.53;799.49;2.48;256.53;0.695298;0.771741;0.000000;7629.3370
2015-05-09;24:00;293.58;39.97;799.31;1.07;228.88;1.331974;1.407474;0.000000;7196.5210
2015-05-10;24:00;295.01;42.15;799.34;2.07;230.50;4.338094;3.970184;0.000000;7247.9850
2015-05-11;24:00;293.76;45.28;800.39;1.87;228.63;2.563089;2.796418;0.000153;6398.3880
2015-05-12;24:00;292.80;46.44;800.34;1.86;195.67;1.374646;0.675321;0.000083;6856.4550
2015-05-13;24:00;292.02;45.87;800.60;1.99;227.28;4.561379;1.343996;0.000012;7203.5260
2015-05-14;24:00;291.95;46.61;801.05;1.80;231.62;2.374927;0.959239;0.000010;7831.1180
2015-05-15;24:00;291.83;51.22;800.05;1.69;231.49;5.650019;1.636518;0.000020;7062.3240
2015-05-16;24:00;292.36;50.58;798.52;1.79;237.03;2.001441;0.117990;0.000005;6421.3500
2015-05-17;24:00;293.19;47.14;797.93;1.72;239.06;1.265823;0.315187;0.000001;7453.5700
2015-05-18;24:00;294.81;40.94;798.23;2.41;271.68;0.529146;0.071476;0.000000;7706.5550
2015-05-19;24:00;295.37;30.98;798.09;3.40;276.03;0.057792;0.193739;0.000000;8305.7620
2015-05-20;24:00;294.33;27.64;797.36;3.52;267.06;0.162794;0.455735;0.000000;8370.1720
2015-05-21;24:00;294.76;25.46;796.61;3.70;276.29;0.016700;0.302982;0.000000;8657.4900
2015-05-22;24:00;295.66;22.15;795.60;3.41;274.21;0.016508;0.105026;0.000000;8829.4290
2015-05-23;24:00;295.89;26.22;795.03;2.63;257.02;0.335037;1.036706;0.000000;8502.5080
2015-05-24;24:00;296.32;23.17;796.32;2.17;236.73;0.309163;0.778657;0.000000;8174.3080
2015-05-25;24:00;296.68;21.37;796.58;2.59;203.00;0.332295;1.329790;0.000000;7956.8020
2015-05-26;24:00;295.98;20.13;797.71;2.57;196.77;0.034767;0.896392;0.000000;8128.7320
2015-05-27;24:00;294.90;17.60;797.62;1.84;233.53;0.001760;0.140703;0.000000;8578.8330
2015-05-28;24:00;295.41;17.80;797.43;1.72;233.60;0.000641;0.006030;0.000084;7551.8970
2015-05-29;24:00;296.42;21.53;798.73;2.25;243.28;0.037091;0.056767;0.000020;8533.1910
2015-05-30;24:00;295.57;29.43;798.66;2.61;240.82;1.521248;1.761759;0.000000;7978.9580
2015-05-31;24:00;294.25;33.59;797.16;2.59;244.03;1.689505;1.958540;0.000001;7726.2650
2015-06-01;24:00;293.04;32.46;797.42;2.40;229.51;4.896603;2.832547;0.000000;7265.9570
2015-06-02;24:00;292.26;41.18;799.13;0.97;214.95;8.046709;6.822634;0.000000;5206.9300
2015-06-03;24:00;294.61;33.94;800.01;1.86;186.55;1.682772;1.588432;0.000000;7829.2520
2015-06-04;24:00;294.35;42.11;800.85;2.50;180.64;8.079538;3.090819;0.000002;7110.4930
2015-06-05;24:00;294.72;36.71;799.48;2.12;211.56;0.376413;0.754883;0.000000;8355.6540
2015-06-06;24:00;295.37;33.24;797.00;2.30;229.57;0.599715;0.577402;0.000000;8617.2200
2015-06-07;24:00;296.10;32.00;797.26;2.29;234.05;0.559028;0.649287;0.000000;8452.9860
2015-06-08;24:00;296.87;27.81;797.03;2.47;255.65;0.893196;0.763378;0.000290;8394.8860
2015-06-09;24:00;296.91;31.53;796.10;3.22;263.95;2.398567;1.089535;0.000134;7831.3510
2015-06-10;24:00;295.86;40.05;796.11;3.47;261.01;2.011115;0.644791;0.000043;6195.0680
2015-06-11;24:00;296.44;34.63;796.37;3.77;257.41;1.520103;1.266031;0.000009;7903.3620
2015-06-12;24:00;296.47;31.61;795.37;3.23;248.41;4.288522;2.646756;0.000001;8065.8540
2015-06-13;24:00;294.58;44.17;795.31;2.60;250.03;22.570671;1.744586;0.000009;6990.7280
2015-06-14;24:00;291.65;61.89;795.18;2.97;240.13;20.546481;3.202348;0.000022;5044.5620
2015-06-15;24:00;293.56;51.14;795.92;2.74;234.47;6.441852;2.629813;0.000006;6260.7150
2015-06-16;24:00;294.32;49.13;796.00;2.50;230.66;4.466640;1.116380;0.000000;6872.5050
2015-06-17;24:00;296.31;43.16;795.24;2.79;234.44;1.980944;0.768891;0.000010;8081.1000
2015-06-18;24:00;295.60;52.11;795.71;2.26;239.14;11.243927;0.107032;0.000006;6086.0320
2015-06-19;24:00;294.74;59.85;796.25;1.13;220.56;24.831478;1.716261;0.000171;5318.6120
2015-06-20;24:00;294.19;61.97;796.28;1.26;224.10;4.237102;0.033308;0.000256;6230.4980
2015-06-21;24:00;294.54;61.90;795.36;1.84;237.50;3.053435;0.067196;0.000191;7262.6490
2015-06-22;24:00;294.89;59.12;793.30;2.52;235.48;9.213688;0.856387;0.000099;7368.4120
2015-06-23;24:00;295.02;59.57;793.01;2.63;241.00;7.086856;0.272825;0.000124;7207.4520
2015-06-24;24:00;294.46;64.22;793.26;2.14;228.98;16.267998;1.227030;0.000427;6342.3460
2015-06-25;24:00;291.47;75.17;791.59;1.28;208.91;16.045475;2.030345;0.001606;5166.7840
2015-06-26;24:00;293.88;49.15;791.38;2.26;255.62;0.142672;0.202755;0.003575;8804.0310
2015-06-27;24:00;294.95;46.18;793.55;2.11;241.64;0.189189;0.180236;0.001750;8878.6450
2015-06-28;24:00;295.31;51.39;797.23;2.70;254.35;0.662097;0.015814;0.004892;8423.4880
2015-06-29;24:00;292.96;70.25;799.26;2.26;258.48;2.757302;0.008921;0.003965;7238.1350
2015-06-30;24:00;293.24;70.72;798.28;2.10;239.73;4.799374;0.031099;0.000729;7295.6380
2015-07-01;24:00;293.35;66.97;797.85;1.98;244.91;1.994189;0.051594;0.000338;7878.1730
2015-07-02;24:00;293.65;67.05;797.13;2.32;238.49;4.400642;0.019286;0.000370;7882.4060
2015-07-03;24:00;294.54;67.25;795.97;2.79;250.10;11.769976;0.477530;0.000201;6986.4500
2015-07-04;24:00;295.04;72.92;794.61;2.90;250.74;6.720700;0.000000;0.000013;6613.2310
2015-07-05;24:00;294.81;78.68;793.62;2.64;240.69;34.329964;3.853220;0.000332;5934.0000
2015-07-06;24:00;292.90;83.57;794.21;2.04;237.16;11.941904;0.002579;0.000950;5297.9830
2015-07-07;24:00;292.58;84.73;793.99;2.19;236.02;13.250396;0.040393;0.000428;6100.8460
2015-07-08;24:00;292.92;84.54;794.70;2.45;248.94;11.257886;0.166113;0.000238;6197.7670
2015-07-09;24:00;293.21;84.19;794.20;3.25;244.25;25.971403;0.004747;0.000018;6472.4110
2015-07-10;24:00;291.43;86.21;794.78;1.91;212.46;32.024051;0.688332;0.001743;4551.3920
2015-07-11;24:00;291.52;85.33;796.10;0.98;237.62;16.917747;0.737873;0.002785;4869.2960
2015-07-12;24:00;292.51;81.34;796.53;0.90;207.71;11.740563;0.002284;0.000960;5226.4010
2015-07-13;24:00;292.91;83.65;796.19;1.21;226.31;3.311646;0.000000;0.000106;5865.5420
2015-07-14;24:00;293.97;86.68;793.82;2.40;247.96;7.634160;0.000000;0.000009;7002.0450
2015-07-15;24:00;294.47;84.51;790.95;2.65;253.84;6.799262;0.000000;0.000000;6376.4140
2015-07-16;24:00;293.71;85.52;791.82;2.63;240.16;26.942417;0.764356;0.000210;5727.3530
2015-07-17;24:00;292.61;90.22;793.51;2.48;244.31;25.429594;0.000000;0.000270;4260.6900
2015-07-18;24:00;292.19;89.70;794.34;2.91;234.68;44.351049;0.168171;0.000062;4719.4270
2015-07-19;24:00;292.18;89.07;794.24;2.32;235.73;21.351888;0.041281;0.000016;4017.7900
2015-07-20;24:00;292.32;86.03;795.25;1.45;231.14;17.378061;0.558755;0.000000;4526.0580
2015-07-21;24:00;292.90;88.09;796.86;2.16;245.18;10.841893;0.000000;0.000000;5026.9260
2015-07-22;24:00;292.99;90.13;796.85;3.36;231.75;65.662859;8.898829;0.000000;5184.5560
2015-07-23;24:00;292.28;90.15;797.88;2.19;225.48;43.052833;0.481787;0.000000;3983.6270
2015-07-24;24:00;292.54;89.07;796.93;2.43;229.58;45.757936;0.040904;0.000000;5170.7280
2015-07-25;24:00;292.74;87.48;795.95;2.15;215.21;40.224567;1.656393;0.000155;5190.7560
2015-07-26;24:00;293.14;85.29;796.50;1.83;210.31;9.008300;0.202919;0.000248;7097.8970
2015-07-27;24:00;292.62;85.32;796.33;2.11;219.38;18.636254;0.416699;0.000025;7412.0810
2015-07-28;24:00;292.50;85.60;795.86;2.26;221.66;16.340241;0.594476;0.000001;6834.3380
2015-07-29;24:00;293.04;84.05;794.73;2.00;196.47;3.989214;0.000000;0.000000;7764.7430
2015-07-30;24:00;292.81;87.33;794.42;2.84;216.34;18.883681;0.000000;0.000000;6939.4300
2015-07-31;24:00;292.03;89.30;794.74;3.17;226.85;44.758301;2.580259;0.000316;5887.1450
2015-08-01;24:00;291.50;89.60;797.66;2.99;217.42;57.021744;1.393728;0.000483;5555.6910
2015-08-02;24:00;291.24;86.63;798.72;1.74;206.64;16.802271;0.038767;0.000131;5017.2410
2015-08-03;24:00;292.69;80.46;797.74;1.09;216.94;4.462854;0.001096;0.000037;6316.1650
2015-08-04;24:00;293.19;84.63;796.11;2.27;242.14;7.814142;0.000324;0.000004;7031.7320
2015-08-05;24:00;292.82;87.75;794.77;3.03;233.40;26.834082;0.179379;0.000000;6105.2920
2015-08-06;24:00;292.42;91.58;794.48;2.76;233.55;83.637786;2.542326;0.000000;3797.8910
2015-08-07;24:00;291.72;93.85;796.18;1.61;206.68;55.313631;1.297593;0.000000;2443.9050
2015-08-08;24:00;292.42;92.43;796.28;2.30;240.23;27.380518;0.381840;0.000090;4049.2370
2015-08-09;24:00;292.51;91.78;795.16;2.07;250.75;28.142540;0.277491;0.000080;3701.7140
2015-08-10;24:00;293.04;86.88;796.62;1.79;242.68;16.847850;0.008264;0.000027;4633.7200
2015-08-11;24:00;292.48;90.01;798.72;2.78;221.22;40.920912;0.000000;0.000052;4849.1880
2015-08-12;24:00;291.87;90.65;798.88;2.28;201.03;33.155208;0.023637;0.000006;3676.6520
2015-08-13;24:00;292.69;88.62;798.29;2.50;211.12;21.609994;0.000000;0.000002;6559.9120
2015-08-14;24:00;292.92;90.00;797.81;2.72;228.47;23.204732;0.000000;0.000000;5479.9180
2015-08-15;24:00;292.77;92.51;798.05;3.36;220.99;54.695775;0.595581;0.000105;4252.5670
2015-08-16;24:00;292.09;91.80;797.72;2.43;228.20;31.525362;0.736016;0.000205;3830.0540
2015-08-17;24:00;291.87;89.58;796.84;2.86;242.82;21.806667;0.001427;0.000023;5829.2890
2015-08-18;24:00;292.30;85.38;796.95;2.40;262.34;3.819987;0.000279;0.000013;7538.9350
2015-08-19;24:00;292.29;85.77;796.67;2.61;255.49;7.608895;0.000000;0.000004;6656.4740
2015-08-20;24:00;292.20;88.14;795.99;2.50;249.20;13.900352;0.000000;0.000015;5923.8100
2015-08-21;24:00;291.25;91.75;795.87;2.33;246.13;19.551972;0.258615;0.000015;4635.8710
2015-08-22;24:00;290.92;90.87;795.25;2.61;232.73;21.756623;0.124569;0.000043;5735.7500
2015-08-23;24:00;291.21;88.91;795.58;2.12;252.35;10.353065;0.003199;0.000030;6616.8030
2015-08-24;24:00;291.58;87.61;796.39;1.97;254.93;7.461946;0.001329;0.000006;6751.8920
2015-08-25;24:00;292.22;83.53;795.88;1.77;255.94;1.934631;0.000057;0.000000;7512.2710
2015-08-26;24:00;292.57;83.69;796.61;1.60;251.80;2.913872;0.002295;0.000000;7260.8130
2015-08-27;24:00;292.43;84.19;797.81;1.74;249.04;3.593287;0.004761;0.000001;7033.7240
2015-08-28;24:00;292.00;82.95;797.54;1.71;262.77;1.494345;0.001771;0.000000;7383.8770
2015-08-29;24:00;292.11;81.67;796.82;1.54;247.56;2.545292;0.034061;0.000002;7514.2500
2015-08-30;24:00;291.86;82.58;796.46;1.78;267.92;1.985374;0.019599;0.000032;7256.2870
2015-08-31;24:00;291.25;79.71;796.29;2.12;268.78;0.924616;0.009850;0.000044;7391.5960
2015-09-01;24:00;291.01;79.31;795.57;1.94;262.53;2.070195;0.035054;0.000018;7218.9400
2015-09-02;24:00;290.62;80.26;796.32;1.81;254.67;3.575786;0.052089;0.000104;6883.9660
2015-09-03;24:00;290.65;80.78;799.83;1.78;243.63;5.648905;0.112794;0.000079;6445.1050
2015-09-04;24:00;290.77;76.79;801.34;1.63;259.58;0.760857;0.007695;0.000009;6970.6060
2015-09-05;24:00;290.62;75.99;800.37;1.80;269.53;0.267768;0.007625;0.000001;7167.9620
2015-09-06;24:00;290.06;75.26;799.78;1.64;267.53;0.723406;0.112027;0.000000;7019.1940
2015-09-07;24:00;290.00;72.41;799.24;1.40;265.81;0.344941;0.079913;0.000000;7217.3550
2015-09-08;24:00;290.77;69.23;799.19;1.45;277.62;0.011390;0.007237;0.000000;7432.1940
2015-09-09;24:00;291.75;67.27;799.83;1.21;270.60;0.017745;0.009154;0.000000;7474.5950
2015-09-10;24:00;291.45;66.02;800.96;0.98;269.66;0.003860;0.012192;0.000000;7398.7920
2015-09-11;24:00;291.67;63.72;800.76;0.71;252.71;0.030580;0.012621;0.000000;7340.2520
2015-09-12;24:00;291.49;62.63;801.14;1.27;277.06;0.000266;0.000343;0.000000;7268.2750
2015-09-13;24:00;291.19;68.14;800.64;1.42;269.68;0.145056;0.012156;0.000000;7240.8650
2015-09-14;24:00;291.48;71.37;799.10;1.26;265.73;0.173116;0.012771;0.000000;6851.1310
2015-09-15;24:00;291.03;70.54;799.27;1.11;257.62;0.445811;0.055472;0.000030;6581.1460
2015-09-16;24:00;290.77;70.24;799.21;0.82;254.79;0.273469;0.063195;0.000040;6553.1460
2015-09-17;24:00;291.19;63.37;800.15;0.49;240.81;0.027635;0.002849;0.000007;6918.4750
2015-09-18;24:00;291.35;69.70;800.96;0.45;244.28;11.018944;1.593807;0.000153;6417.4150
2015-09-19;24:00;290.64;85.22;799.51;0.67;142.78;17.102869;1.429179;0.000404;4007.8740
2015-09-20;24:00;291.48;78.11;798.58;0.71;241.08;4.741843;0.069708;0.000246;5712.4880
2015-09-21;24:00;291.62;80.98;797.89;1.46;233.96;9.025655;0.131168;0.000102;6185.2350
2015-09-22;24:00;290.94;88.84;798.17;2.24;198.97;24.574538;0.288171;0.000109;4474.2870
2015-09-23;24:00;289.99;85.27;798.66;1.56;246.55;2.179292;0.062667;0.000098;6360.5950
2015-09-24;24:00;289.19;79.17;796.89;1.62;248.50;1.699163;0.037060;0.000016;6582.2350
2015-09-25;24:00;288.98;80.35;796.71;1.63;240.36;6.724265;0.399645;0.000003;5440.6600
2015-09-26;24:00;288.59;79.90;798.95;1.10;240.85;3.908310;0.379808;0.000000;5544.0360
2015-09-27;24:00;288.38;72.54;800.04;1.25;252.09;1.266214;0.173096;0.000000;6280.3250
2015-09-28;24:00;288.72;69.85;801.33;0.67;256.70;0.172981;0.120772;0.000000;6525.3090
2015-09-29;24:00;289.67;64.13;803.08;0.57;265.23;0.007630;0.023037;0.000000;6658.1490
2015-09-30;24:00;290.67;56.98;804.27;0.27;247.88;0.000000;0.004323;0.000000;6719.0900
2015-10-01;24:00;290.34;59.26;804.55;0.58;250.20;0.000035;0.026575;0.000000;6632.6530
2015-10-02;24:00;289.83;60.07;802.71;1.13;272.81;0.000018;0.001239;0.000000;6575.0300
2015-10-03;24:00;289.44;61.06;801.16;0.80;268.61;0.006978;0.032034;0.000000;6533.7620
2015-10-04;24:00;288.61;59.50;802.86;0.62;291.56;0.008927;0.046416;0.000000;6338.7560
2015-10-05;24:00;288.84;58.27;802.78;0.82;282.16;0.000750;0.029844;0.000000;6311.2850
2015-10-06;24:00;288.90;62.51;801.80;0.65;266.47;0.000874;0.083298;0.000000;6360.6210
2015-10-07;24:00;289.35;61.47;802.32;0.54;261.74;0.004334;0.052199;0.000000;6264.8930
2015-10-08;24:00;289.19;64.65;800.41;0.76;255.24;0.120615;0.037895;0.000000;6192.7680
2015-10-09;24:00;289.37;66.73;797.82;1.19;271.01;0.109845;0.054458;0.000000;5825.5640
2015-10-10;24:00;289.11;66.55;799.09;0.91;265.92;0.266548;0.062345;0.000000;5592.2150
2015-10-11;24:00;288.88;68.86;802.06;0.73;235.93;0.391458;0.251186;0.000000;5686.5810
2015-10-12;24:00;288.66;75.63;802.90;1.23;234.22;3.507234;0.164319;0.000118;4960.8070
2015-10-13;24:00;288.02;84.36;803.52;0.97;234.47;4.818427;0.122454;0.000122;4059.8080
2015-10-14;24:00;287.48;82.13;804.80;0.78;248.22;3.235542;0.351776;0.000734;4011.1800
2015-10-15;24:00;286.66;78.27;804.66;0.90;262.52;1.804147;0.069337;0.000624;4372.3880
2015-10-16;24:00;287.08;75.60;804.37;1.19;271.50;1.042444;0.022600;0.000309;5147.2540
2015-10-17;24:00;287.63;70.34;803.96;0.72;248.36;0.112180;0.042957;0.000076;5435.5830
2015-10-18;24:00;287.73;67.08;804.70;0.79;267.57;0.035476;0.067553;0.000047;5360.3880
2015-10-19;24:00;288.30;63.54;803.67;1.38;268.35;0.391553;0.152309;0.000033;5479.5970
2015-10-20;24:00;287.08;64.54;802.18;1.02;280.90;0.343088;0.190746;0.000027;5167.6270
2015-10-21;24:00;285.94;53.46;802.35;0.48;270.05;0.000048;0.016965;0.000023;5297.8210
2015-10-22;24:00;285.78;57.26;801.99;0.78;267.71;0.029200;0.025257;0.000019;5683.1960
2015-10-23;24:00;286.09;55.87;802.04;0.90;273.60;0.000089;0.012177;0.000016;5629.6280
2015-10-24;24:00;285.67;55.60;802.60;0.49;157.18;0.074490;0.321502;0.000032;4608.2620
2015-10-25;24:00;285.52;57.97;804.76;0.19;236.36;0.201548;0.291575;0.000113;5156.8030
2015-10-26;24:00;284.55;58.41;804.58;0.17;274.63;0.060365;0.092819;0.001027;4994.0220
2015-10-27;24:00;283.99;59.10;803.67;0.51;182.53;0.020493;0.060801;0.000721;5336.4520
2015-10-28;24:00;283.85;63.59;803.82;0.40;139.04;0.962951;0.976436;0.000449;4315.0440
2015-10-29;24:00;284.13;63.27;804.47;1.05;237.34;0.399242;0.000189;0.000231;4653.1730
2015-10-30;24:00;284.83;55.51;804.70;0.88;256.20;0.000000;0.000000;0.000085;5135.6950
2015-10-31;24:00;285.91;58.16;805.21;0.98;265.11;0.002924;0.041507;0.000042;5100.7510
2015-11-01;24:00;285.47;62.10;805.32;0.56;241.51;0.002072;0.051381;0.000027;4991.4790
2015-11-02;24:00;285.46;61.02;805.15;0.53;252.18;0.006626;0.048688;0.000022;4614.3150
2015-11-03;24:00;284.58;60.27;803.46;0.75;254.54;0.015961;0.056001;0.000020;4664.9050
2015-11-04;24:00;284.16;58.64;802.13;0.62;250.38;0.263367;0.490420;0.000165;4429.9710
2015-11-05;24:00;283.37;66.42;802.02;0.80;225.81;1.739461;1.827392;0.000541;3996.9210
2015-11-06;24:00;283.69;60.42;802.26;0.58;272.62;0.380637;0.069677;0.000316;4330.2640
2015-11-07;24:00;283.74;56.01;804.06;0.52;183.42;0.012582;0.046648;0.000198;3929.1880
2015-11-08;24:00;283.93;57.53;804.86;0.49;234.98;0.045088;0.097297;0.000101;4371.4730
2015-11-09;24:00;283.63;60.60;804.02;0.63;286.79;0.384615;0.329564;0.000084;3773.6140
2015-11-10;24:00;283.86;58.42;802.33;0.82;282.29;0.360169;0.561592;0.000080;3742.3790
2015-11-11;24:00;284.52;50.95;802.20;0.99;278.16;0.000092;0.002602;0.000072;4700.7150
2015-11-12;24:00;286.30;46.55;803.83;0.69;270.13;0.000000;0.000049;0.000059;4799.0510
2015-11-13;24:00;286.43;55.25;803.11;0.88;257.10;0.060983;0.103942;0.000050;4652.6670
2015-11-14;24:00;285.38;58.89;801.35;0.83;252.69;0.075490;0.090123;0.000044;4418.7830
2015-11-15;24:00;284.03;51.02;801.43;0.68;244.39;0.006029;0.060585;0.000040;4652.9580
2015-11-16;24:00;283.70;56.28;800.91;0.75;251.43;0.031570;0.047170;0.000036;4515.8460
2015-11-17;24:00;283.69;47.28;801.13;0.89;263.21;0.002156;0.009593;0.000033;4580.6110
2015-11-18;24:00;284.72;39.33;804.17;0.45;253.16;0.000000;0.000000;0.000029;4648.3400
2015-11-19;24:00;285.44;40.08;805.24;0.40;239.43;0.000000;0.000000;0.000022;4535.9070
2015-11-20;24:00;285.92;40.71;804.57;0.43;271.06;0.000000;0.000000;0.000018;4470.6370
2015-11-21;24:00;285.66;42.04;803.87;0.46;261.86;0.000000;0.000000;0.000016;4527.6090
2015-11-22;24:00;285.39;40.01;803.45;0.51;268.14;0.000000;0.000128;0.000013;4247.6670
